id,movie_id,genre_id
13586,155722,7
13585,155722,19
14415,155761,11
17023,155770,1
17024,155770,5
15666,155787,11
17064,155819,2
17065,155819,6
17066,155819,15
1798,155963,15
17423,155978,5
15589,156004,1
13686,156059,1
13687,156059,19
1129,156083,1
1130,156083,4
1132,156083,7
1131,156083,13
16211,156090,1
16210,156090,16
5729,156091,1
763,156098,1
16790,156142,15
16789,156142,18
5369,156185,15
15259,156194,1
15260,156194,11
7147,156195,1
7148,156195,11
14794,156200,15
7985,156259,5
7986,156259,6
7984,156259,11
10007,156322,1
10008,156322,12
16971,156323,15
14573,156337,1
12191,156413,1
12192,156413,2
12194,156413,6
12193,156413,19
8996,156417,1
8997,156417,5
11964,156424,1
11966,156424,6
11965,156424,12
10078,156461,2
10080,156461,6
10079,156461,19
11713,156463,1
11714,156463,19
207,156464,1
4507,156465,1
4377,156466,1
8187,156477,11
8188,156477,12
8189,156477,15
8186,156477,18
6664,156495,7
6662,156495,16
6663,156495,19
733,156496,6
731,156496,18
732,156496,19
7623,156532,4
7624,156532,7
17900,156558,4
2121,156565,15
15818,156581,1
2430,156584,1
2431,156584,15
18817,156590,1
18819,156590,5
18820,156590,7
18818,156590,11
18520,156619,5
18528,156627,7
15355,156645,1
15356,156645,5
8863,156646,5
10006,156672,5
10761,156675,2
10763,156675,6
10762,156675,12
10764,156675,15
8823,156706,7
8822,156706,16
4297,156824,1
13903,156909,14
13904,156909,15
4125,156912,1
15344,156930,1
8989,157011,1
16909,157033,1
16632,157051,1
16633,157051,5
1140,157178,2
1141,157178,5
8534,157198,1
8535,157198,4
8536,157198,7
12066,157199,1
12067,157199,4
2954,157243,1
2955,157243,19
1650,157297,1
1649,157297,16
16350,157353,4
13722,157407,4
13721,157407,18
13368,157412,4
13369,157412,7
16212,157423,4
16595,157437,5
16207,157481,4
16209,157481,7
16208,157481,13
12955,157493,15
15407,157500,15
7432,157519,5
7978,157564,6
7979,157564,15
7977,157564,19
14920,157581,4
14921,157581,6
14919,157581,19
16943,157628,19
17984,157731,18
14048,157775,1
6995,157795,18
6996,157795,19
18403,157799,11
18402,157799,16
13942,157837,10
14652,157854,11
11946,157974,7
4850,158091,7
11632,158093,2
11631,158093,11
11633,158093,19
4727,158094,6
4724,158094,11
4726,158094,13
4725,158094,19
835,158112,1
834,158112,16
366,158178,16
367,158178,19
106,158180,1
107,158180,11
11232,158181,15
836,158191,1
7798,158224,15
8984,158252,1
1227,158256,2
1228,158256,5
9211,158266,6
9212,158266,15
16367,158269,5
15293,158318,10
10865,158347,10
16737,158402,1
16738,158402,19
16961,158452,18
16962,158452,19
16634,158464,1
16635,158464,7
15499,158466,5
17726,158467,5
7202,158472,1
12718,158483,11
10326,158487,19
16215,158488,1
11412,158490,4
11413,158490,7
16221,158493,1
16222,158493,19
6793,158494,1
6794,158494,19
15876,158502,5
15877,158502,15
11335,158503,11
16629,158522,1
16630,158522,11
14669,158529,1
14670,158529,5
9590,158536,1
9259,158537,5
9258,158537,12
9260,158537,14
9257,158537,16
8143,158555,7
8142,158555,13
8141,158555,16
11052,158560,1
11053,158560,2
11055,158560,15
11054,158560,19
10642,158563,16
10643,158563,19
5113,158571,11
8185,158576,19
5520,158578,13
5521,158578,15
4546,158601,6
4545,158601,19
1265,158610,1
1266,158610,11
1264,158610,16
4048,158611,1
4049,158611,11
18522,158619,1
1676,158620,2
1677,158620,5
1678,158620,11
1679,158620,12
1680,158620,13
1681,158620,15
8059,158621,1
8061,158621,7
8058,158621,16
8060,158621,19
4877,158622,1
4878,158622,2
6173,158623,1
6175,158623,6
6176,158623,7
6174,158623,19
3530,158625,4
3531,158625,7
1284,158626,1
1285,158626,2
1286,158626,5
1287,158626,7
1288,158626,14
7574,158628,1
13648,158630,1
13650,158630,5
13649,158630,11
4458,158631,7
4457,158631,19
5042,158634,5
8994,158638,1
8995,158638,11
10996,158640,1
14759,158641,1
14761,158641,5
14762,158641,6
14760,158641,11
16014,158642,1
16015,158642,2
16016,158642,18
1405,158645,1
2732,158647,4
2734,158647,7
2733,158647,13
10215,158649,7
10214,158649,13
4288,158650,7
4287,158650,16
7373,158651,6
7371,158651,11
7372,158651,12
7374,158651,15
4810,158652,1
4811,158652,14
15686,158653,1
15688,158653,14
15687,158653,19
6743,158658,10
4290,158659,1
4289,158659,16
16807,158661,1
16808,158661,5
8640,158665,1
8641,158665,7
16699,158669,16
16700,158669,19
14941,158689,1
14940,158689,16
14942,158689,19
15651,158691,7
15650,158691,19
12239,158696,5
12238,158696,11
16366,158720,5
15814,158730,5
13583,158732,6
13584,158732,14
13582,158732,19
15247,158739,5
15246,158739,19
10788,158743,2
10789,158743,11
10787,158743,19
12513,158748,1
12514,158748,5
15248,158749,1
15249,158749,5
13938,158751,15
16631,158764,5
12944,158775,1
12945,158775,19
16501,158777,1
16502,158777,19
12399,158781,5
17320,158786,1
17321,158786,11
18074,158787,5
18075,158787,7
16319,158788,5
13849,158806,14
13848,158806,19
14454,158839,6
14455,158839,15
11047,158849,15
7894,158858,1
7896,158858,7
7895,158858,11
7893,158858,16
14235,158862,1
14236,158862,11
12564,158864,7
17819,158869,4
13484,158870,1
13485,158870,5
311,158885,1
312,158885,5
4376,158887,1
14188,158888,1
5717,158890,5
5062,158894,1
5063,158894,5
5065,158897,5
5064,158897,11
12750,158898,1
12751,158898,15
19620,158909,11
10699,158910,1
17995,158935,1
17996,158935,5
3477,159037,6
3478,159037,15
7444,159054,6
7446,159054,15
7445,159054,22
984,159070,1
15689,159085,4
13404,159092,7
13402,159092,16
13403,159092,19
14144,159105,1
14077,159106,1
4494,159108,1
4495,159108,5
6195,159110,1
6196,159110,11
13911,159153,4
13912,159153,7
13856,159154,6
13855,159154,19
7799,159166,10
12812,159167,10
14443,159310,4
14444,159310,7
1341,159311,1
1342,159311,5
14562,159317,1
12766,159335,4
5014,159366,1
5015,159366,5
10301,159375,7
10300,159375,14
10299,159375,19
16172,159400,1
16173,159400,7
15878,159402,5
16206,159403,7
18006,159406,19
2015,159408,15
2013,159408,18
2014,159408,19
15500,159508,5
688,159516,7
687,159516,13
686,159516,16
15610,159521,6
15611,159521,15
18342,159522,5
8868,159523,1
15482,159525,10
14185,159530,5
13720,159549,5
16418,159552,6
16417,159552,19
16572,159554,1
16573,159554,5
10004,159559,5
10005,159559,7
13310,159560,5
12763,159565,1
12764,159565,5
15431,159576,5
15430,159576,11
15433,159577,5
15434,159577,21
2566,159592,1
2567,159592,19
16690,159593,4
16691,159593,13
17029,159624,1
15327,159627,1
15328,159627,2
15329,159627,13
11513,159628,1
14216,159630,1
9961,159631,1
9962,159631,18
11947,159634,14
9620,159636,1
9621,159636,18
18401,159642,11
2382,159645,11
8530,159647,1
8531,159647,12
7464,159648,1
7465,159648,12
7315,159670,11
13816,159683,1
13817,159683,2
13818,159683,15
10412,159685,1
10413,159685,12
4730,159716,1
12972,159719,1
16365,159722,1
4858,159731,5
5953,159741,1
11454,159743,1
11455,159743,5
12802,159747,1
12803,159747,11
14154,159766,15
14625,159775,1
2364,159776,1
2365,159776,5
15343,159785,7
15342,159785,19
13608,159792,7
4266,159794,1
4267,159794,7
10288,159795,1
13932,159804,2
13934,159804,6
13933,159804,11
5897,159805,1
741,159806,14
5480,159807,1
5481,159807,7
9804,159812,1
16309,159821,1
16310,159821,11
9622,159827,1
2048,159830,1
5937,159833,15
9065,159834,2
9067,159834,5
9066,159834,11
9068,159834,15
11948,159836,13
11949,159836,22
12765,159839,1
8723,159845,1
2876,159848,1
2877,159848,7
7,159851,1
3747,159853,1
11025,159854,1
11026,159854,15
5765,159855,7
5764,159855,19
16458,159857,11
6179,159862,1
6180,159862,2
5070,159863,7
5069,159863,13
6112,159864,1
6113,159864,12
14161,159865,2
14162,159865,19
771,159866,2
772,159866,11
773,159866,12
2705,159877,1
2706,159877,11
15042,159878,2
15044,159878,6
15043,159878,19
668,159879,1
669,159879,12
14480,159883,16
14481,159883,19
495,159887,7
494,159887,18
998,159892,11
997,159892,16
2227,159893,6
2226,159893,19
757,159894,1
758,159894,12
15501,159948,5
14020,160009,10
15245,160080,5
17192,160131,4
5204,160135,10
8420,160261,10
17313,160278,1
17314,160278,7
15414,160372,5
2738,160375,1
2737,160375,16
2739,160375,19
350,160399,7
349,160399,13
9370,160464,15
6800,160482,4
6801,160482,13
6802,160482,15
348,160487,19
10282,160491,6
10281,160491,11
10283,160491,15
8367,160539,1
8368,160539,13
8366,160539,16
15586,160673,1
16879,160699,1
19520,160702,1
9271,160720,15
6764,160721,1
6982,160749,11
13953,160750,15
5798,160837,1
6144,160922,1
2331,160944,10
11908,160964,6
11909,160964,15
17318,160966,1
17319,160966,5
17652,160969,21
16717,160982,1
16718,160982,5
16719,160982,7
10641,161006,11
10640,161006,19
4921,161115,1
5417,161129,10
9286,161229,1
346,161242,19
13064,161256,4
11989,161267,1
11991,161267,7
11990,161267,18
16688,161283,2
18343,161295,5
15679,161300,5
14184,161306,5
14186,161307,5
15990,161308,5
14187,161317,7
16201,161323,2
16202,161323,6
16579,161325,5
13556,161330,7
13555,161330,16
15896,161333,5
16336,161343,16
16337,161343,19
16599,161355,5
15429,161357,5
15502,161365,5
11317,161367,5
7614,161374,2
7615,161374,6
7616,161374,12
7617,161374,15
7618,161374,17
9680,161500,10
9360,161656,10
1043,161693,11
9836,161833,4
9837,161833,7
14813,161834,1
14814,161834,11
8194,161847,15
1369,161850,1
8841,161868,7
8839,161868,16
8840,161868,19
16011,161869,15
16996,161870,4
16997,161870,13
6019,161876,7
6018,161876,13
14249,161903,1
14250,161903,11
16998,161939,5
17003,161944,1
17005,161944,7
17004,161944,13
837,161963,10
622,161967,1
14539,161973,16
1642,161984,7
15335,161988,4
15336,161988,7
857,162002,5
856,162002,11
13639,162014,10
11854,162072,1
11855,162072,2
11856,162072,17
19176,162076,4
19177,162076,7
19175,162076,18
12591,162097,11
12978,162098,1
11406,162113,2
11407,162113,6
11408,162113,11
11409,162113,12
11410,162113,15
11411,162113,17
12441,162148,1
12443,162148,5
12442,162148,11
9221,162149,1
9222,162149,11
11142,162150,10
8990,162151,1
5964,162153,10
13465,162170,1
9155,162172,1
1064,162173,10
5182,162199,6
5181,162199,12
12813,162200,5
8464,162203,4
7819,162204,7
7818,162204,18
10742,162210,1
10743,162210,2
16273,162228,1
11610,162229,1
11609,162229,16
6808,162236,7
13047,162242,1
13048,162242,7
13046,162242,16
1704,162249,6
1703,162249,19
15967,162260,10
13257,162265,1
13258,162265,12
7228,162266,7
7227,162266,16
7120,162294,1
2832,162295,1
11573,162296,7
11572,162296,13
11571,162296,16
4680,162367,10
11339,162395,1
11340,162395,11
17771,162397,1
17773,162397,7
17772,162397,11
17770,162397,16
18771,162402,4
18772,162402,7
18770,162402,19
14681,162405,1
8292,162406,1
8293,162406,12
15156,162415,1
15157,162415,5
7320,162419,1
11932,162420,10
2228,162423,11
2350,162471,10
14782,162722,1
14783,162722,5
3195,162748,15
9266,162751,11
15824,162816,29
2029,162824,7
2028,162824,10
4916,162854,10
10212,162862,1
10213,162862,13
7201,162867,1
14633,162869,7
760,162870,2
759,162870,18
4998,162872,1
4999,162872,5
7006,162873,1
7007,162873,5
6467,162874,1
2833,162875,1
4402,162876,1
1779,162878,1
1778,162878,16
13234,162908,6
13233,162908,10
7349,162932,1
13528,162933,15
9883,162956,1
9884,162956,5
12976,162963,11
12977,162963,19
18962,162965,16
18963,162965,19
15692,162970,4
8365,162976,10
14411,162988,1
7234,163003,15
1170,163008,1
1171,163008,4
1172,163008,7
7452,163014,6
7451,163014,19
17461,163027,15
15831,163031,1
15832,163031,19
16600,163051,5
11617,163058,1
11619,163058,14
11618,163058,19
13833,163059,15
9386,163060,18
9387,163060,19
8847,163089,4
8848,163089,7
13750,163090,5
15425,163091,11
16050,163098,19
16051,163098,20
8912,163109,2
8914,163109,6
8913,163109,19
14182,163121,5
19722,163122,5
16189,163124,1
16190,163124,19
16191,163124,20
16179,163126,14
16178,163126,19
14915,163255,1
13220,163335,1
13222,163335,7
13221,163335,13
13219,163335,16
16311,163363,2
16314,163363,7
16313,163363,13
16312,163363,18
3995,163365,1
3996,163365,2
3997,163365,19
17876,163372,7
573,163379,1
1657,163386,7
3000,163503,2
3001,163503,15
9277,163504,6
9278,163504,15
9276,163504,19
1074,163533,19
17421,163572,6
17422,163572,15
2883,163608,16
10718,163632,1
10720,163632,7
10719,163632,13
15941,163647,1
13275,163651,1
13276,163651,19
15496,163660,2
15497,163660,15
6691,163663,6
6692,163663,15
6690,163663,17
9802,163664,6
9801,163664,12
9803,163664,15
9800,163664,17
11472,163670,1
11473,163670,5
7003,163671,1
7005,163671,5
7004,163671,11
12668,163679,1
12669,163679,5
14130,163681,1
14131,163681,5
13400,163682,5
13401,163682,7
10293,163699,1
714,163712,1
5278,163718,2
5279,163718,4
5281,163718,7
5280,163718,13
15416,163734,5
15415,163734,11
1304,163744,5
13243,163749,1
17349,163780,6
17347,163780,16
17348,163780,19
7575,163781,19
7576,163781,20
8571,163783,6
8572,163783,7
8570,163783,19
1981,163786,1
1982,163786,11
2353,163787,2
2354,163787,12
161,163788,2
162,163788,5
163,163788,6
164,163788,12
165,163788,17
9108,163793,11
14569,163796,11
14572,163796,13
14570,163796,16
14571,163796,19
5577,163798,1
5578,163798,19
2295,163800,4
2296,163800,7
11994,163806,4
11995,163806,7
11992,163806,18
11993,163806,19
18048,163807,1
18049,163807,7
18050,163807,13
18051,163807,16
18052,163807,19
12697,163808,5
12696,163808,11
2843,163812,1
2844,163812,5
9147,163813,4
9149,163813,7
9148,163813,13
9146,163813,18
13718,163815,7
5479,163818,7
5478,163818,19
13732,163824,16
13733,163824,19
12047,163825,1
12048,163825,14
2977,163826,1
2980,163826,7
2979,163826,13
2978,163826,18
16563,163827,7
16562,163827,13
391,163831,7
390,163831,19
5603,163832,1
9272,163834,2
9274,163834,6
9273,163834,19
6177,163838,1
6178,163838,7
12866,163839,1
1628,163842,1
1630,163842,7
1629,163842,13
1627,163842,16
12594,163843,4
12595,163843,6
12596,163843,7
12593,163843,18
8899,163844,11
8900,163844,12
8901,163844,15
4722,163846,7
13688,163850,12
13689,163850,15
16937,163851,4
16935,163851,18
16936,163851,19
16760,163861,1
16761,163861,5
8217,163873,1
8218,163873,11
9781,163877,1
9782,163877,11
19119,163886,1
4699,163893,10
15211,163900,1
15212,163900,11
897,164101,1
6419,164102,1
9963,164104,10
1033,164106,16
2929,164108,1
12049,164111,11
6707,164112,6
6705,164112,16
6706,164112,19
11665,164113,1
5820,164114,6
5821,164114,15
5819,164114,19
734,164115,17
7030,164116,10
8724,164117,16
8725,164117,19
12017,164121,2
12019,164121,6
12016,164121,18
12018,164121,19
730,164125,6
728,164125,18
729,164125,19
4080,164139,6
4078,164139,18
4079,164139,19
6363,164145,1
6364,164145,13
9761,164147,1
9762,164147,11
12583,164150,7
2508,164151,1
2824,164153,1
6437,164155,2
6438,164155,4
6439,164155,7
6440,164155,13
6441,164155,18
9111,164160,15
264,164172,2
265,164172,11
43,164173,16
44,164173,19
5673,164183,4
5674,164183,7
9851,164189,1
9853,164189,5
9852,164189,19
2266,164192,1
258,164200,2
260,164200,6
257,164200,18
259,164200,19
15075,164212,19
15076,164212,20
15506,164217,18
15507,164217,19
10907,164263,6
10905,164263,18
10906,164263,19
6089,164269,15
6913,164290,15
4185,164293,7
13498,164297,2
13499,164297,13
17435,164299,4
17433,164299,18
17434,164299,19
14183,164302,5
12901,164309,5
19079,164310,1
19080,164310,13
9688,164335,1
14914,164337,4
14912,164337,16
14913,164337,19
15837,164342,15
17759,164360,7
17757,164360,16
17758,164360,19
7414,164368,1
7415,164368,13
17152,164370,5
7235,164376,19
8869,164397,5
8870,164397,21
14667,164601,1
5168,164684,1
19635,164690,1
19636,164690,2
19637,164690,18
833,164719,1
4205,164729,1
4206,164729,5
13813,164747,1
13887,164792,1
8824,164906,1
8825,164906,5
8826,164906,6
8827,164906,7
8828,164906,19
147,164907,2
148,164907,5
149,164907,6
150,164907,11
151,164907,15
11470,164916,2
11471,164916,6
7943,164918,1
674,164932,4
676,164932,7
675,164932,13
19491,164939,6
19490,164939,11
9285,164951,10
18332,164953,7
18331,164953,13
18330,164953,16
593,164956,1
1784,164961,1
1785,164961,13
1783,164961,16
15915,164966,1
15916,164966,6
15917,164966,7
2040,164968,6
2041,164968,15
15176,164972,1
12713,164974,1
6998,164986,7
6997,164986,19
12762,164992,19
16419,164993,13
10990,164995,4
10992,164995,7
10991,164995,13
4750,164997,1
15406,165021,15
507,165022,1
508,165022,7
506,165022,16
10032,165025,6
10031,165025,12
10033,165025,15
3290,165026,7
11101,165029,6
11100,165029,12
11102,165029,15
5938,165030,5
5939,165030,15
13685,165038,4
13684,165038,19
10662,165060,5
10661,165060,11
15665,165062,1
13461,165068,1
13462,165068,5
13463,165069,1
13464,165069,5
13466,165070,1
13467,165070,5
19638,165075,11
15664,165090,4
8928,165205,1
15750,165209,4
15751,165209,7
13212,165321,1
14024,165347,1
12982,165348,1
13615,165390,1
13616,165390,7
13692,165449,19
14429,165450,7
14428,165450,11
14427,165450,16
4690,165451,4
4691,165451,7
4689,165451,18
8857,165452,2
8859,165452,7
8858,165452,19
13815,165453,11
7521,165458,11
7522,165458,19
1063,165461,10
14155,165473,2
14156,165473,5
12917,165479,6
12916,165479,12
12918,165479,15
15426,165504,5
13935,165514,2
13936,165514,12
13937,165514,15
15070,165524,29
17265,165527,5
19717,165529,7
6790,165543,1
6791,165543,19
4716,165546,19
15422,165559,5
11118,165560,1
11119,165560,5
14143,165561,12
15028,165564,5
15302,165577,19
15614,165585,2
15615,165585,15
16576,165587,5
3854,165669,1
3855,165669,5
1344,165722,6
1343,165722,12
1345,165722,15
2547,165748,6
2546,165748,11
10351,165751,1
10352,165751,19
11669,165768,1
1987,165791,7
1986,165791,19
18465,165820,7
18464,165820,18
17483,165846,19
6286,165955,1
14751,166005,10
12983,166008,12
12984,166008,15
11233,166083,11
11234,166083,15
2070,166092,19
8861,166126,1
8862,166126,5
14448,166131,1
14449,166131,2
14450,166131,6
15746,166132,4
15018,166149,19
13607,166157,5
8888,166172,7
16435,166173,5
18173,166176,4
18174,166176,13
15427,166180,5
15239,166189,5
16575,166199,5
3708,166463,8
3707,166463,16
3709,166463,19
16864,166471,5
16862,166471,11
16863,166471,19
4281,166476,1
4282,166476,5
4283,166476,6
11051,166482,15
16357,166497,1
2968,166498,1
2969,166498,11
7484,166501,4
10066,166543,6
10067,166543,14
10065,166543,19
4919,166552,1
4920,166552,5
12660,166570,1
12662,166570,14
12661,166570,19
14934,166571,2
14935,166571,11
5183,166583,1
5184,166583,22
12069,166585,5
14207,166589,7
14206,166589,18
3697,166610,7
3696,166610,19
6694,166657,6
6695,166657,15
15573,166661,19
4535,166674,2
4536,166674,4
4537,166674,22
18085,166698,1
14649,166807,15
6693,167035,15
764,167048,1
2055,167049,11
2554,167053,1
2555,167053,11
2065,167054,1
12898,167055,1
12899,167055,11
9791,167056,7
9789,167056,16
9790,167056,19
13468,167058,4
13469,167058,7
580,167059,7
579,167059,19
9244,167061,4
10365,167064,1
8733,167095,1
8734,167095,5
8937,167097,1
8938,167097,5
1042,167099,7
1041,167099,13
5935,167100,7
5934,167100,13
15411,167102,1
6792,167103,15
1648,167105,1
1647,167105,16
7640,167107,10
3757,167108,1
9618,167331,5
9619,167331,7
9617,167331,13
9616,167331,18
6490,167335,10
5171,167336,10
6416,167374,1
7580,167388,1
7581,167388,5
10514,167391,1
10515,167391,14
9382,167403,4
9383,167403,7
9381,167403,16
1555,167408,1
344,167422,1
343,167422,8
4751,167423,1
4753,167423,13
4752,167423,19
12709,167442,11
12710,167442,19
9760,167443,5
9759,167443,11
4720,167445,4
4721,167445,7
9784,167446,1
9785,167446,5
9783,167446,16
10057,167481,6
10056,167481,19
7121,167491,1
7123,167491,6
7122,167491,12
15119,167508,1
18053,167517,19
17361,167542,1
6370,167550,5
12909,167558,2
12910,167558,11
1638,167560,7
9582,167580,4
12202,167581,2
13068,167582,4
13322,167584,4
13323,167584,7
13321,167584,18
13090,167586,4
13091,167586,7
17874,167597,10
131,167599,15
130,167599,19
4055,167600,5
1398,167602,11
1399,167602,19
7935,167603,1
7936,167603,7
17607,167604,18
17608,167604,19
735,167605,18
736,167605,19
249,167613,1
250,167613,7
7677,167615,19
10501,167616,1
10502,167616,11
1381,167629,5
1380,167629,11
13886,167630,1
4272,167633,7
18737,167634,10
980,167635,2
671,167637,1
672,167637,17
898,167638,1
899,167638,11
5954,167647,1
6016,167648,1
6017,167648,5
227,167651,11
503,167653,1
16715,167655,5
1790,167657,6
1788,167657,11
1789,167657,19
443,167671,1
444,167671,6
15051,167691,4
189,167697,1
190,167697,2
134,167699,1
13470,167720,1
13471,167720,5
12423,167749,1
12424,167749,2
12425,167749,7
1368,167787,1
8763,167788,10
8762,167788,17
9463,167792,4
16929,168010,7
16928,168010,18
568,168011,4
569,168011,22
13964,168016,1
13963,168016,16
6657,168017,11
7495,168018,7
7494,168018,19
9036,168019,1
9038,168019,7
9037,168019,13
9035,168019,16
1669,168023,6
9377,168024,7
2062,168029,1
6684,168030,7
6682,168030,16
6683,168030,19
5394,168036,1
5395,168036,7
5396,168036,13
5397,168036,16
5398,168036,19
5094,168037,1
5096,168037,14
5095,168037,19
2551,168038,1
1119,168042,4
1120,168042,7
1121,168042,13
1122,168042,14
1123,168042,18
1124,168042,19
11620,168043,2
11621,168043,6
3752,168045,1
1383,168047,5
1382,168047,11
880,168049,4
882,168049,7
881,168049,13
566,168050,1
567,168050,5
1622,168054,1
1244,168056,2
1245,168056,6
1246,168056,11
1247,168056,12
1248,168056,15
1666,168058,1
1667,168058,18
1302,168059,1
1303,168059,19
9326,168061,11
12439,168066,4
12440,168066,7
12438,168066,19
9319,168072,1
17444,168079,1
17445,168079,7
12393,168083,1
12395,168083,7
12394,168083,11
12392,168083,16
2224,168086,6
2222,168086,11
2223,168086,12
2225,168086,15
12948,168090,11
12949,168090,12
12950,168090,15
12951,168090,18
12952,168090,19
1145,168092,11
6122,168096,1
6124,168096,7
6123,168096,19
16566,168110,2
16567,168110,4
16568,168110,7
18204,168126,5
13618,168135,16
13619,168135,19
15490,168146,4
14568,168148,19
13604,168149,5
14907,168150,1
14908,168150,5
8879,168156,5
15295,168165,2
15296,168165,19
11778,168172,1
11779,168172,12
11780,168172,13
11777,168172,16
16598,168173,5
15498,168174,5
13606,168183,5
13605,168190,5
3472,168298,5
762,168303,5
761,168303,11
15074,168309,1
3637,168405,1
5232,168418,10
5233,168418,12
5945,168478,6
5944,168478,11
5946,168478,15
6863,168479,1
6864,168479,7
8756,168498,1
12777,168501,15
4284,168508,15
16223,168517,5
16224,168517,21
12345,168520,5
12344,168520,11
6317,168551,1
6318,168551,5
958,168668,10
8306,168669,10
13634,168679,10
5154,168683,10
16397,168692,7
7369,168693,1
7370,168693,12
12061,168723,4
4964,168735,1
4966,168735,5
4965,168735,12
12974,168738,1
12975,168738,14
10731,168740,12
7408,168743,1
11773,168744,5
4597,168749,1
4598,168749,13
12767,168776,1
12768,168776,7
5068,168779,5
14113,168863,10
11845,168972,1
11846,168972,12
11847,168972,15
14390,168991,10
13832,168995,15
1189,169015,7
10639,169016,1
18032,169040,1
9467,169070,16
9468,169070,19
9145,169073,4
2072,169078,11
5275,169207,11
5277,169207,12
5276,169207,19
8052,169217,1
8053,169217,11
1983,169240,1
1984,169240,14
7608,169241,18
13533,169242,4
13535,169242,7
13534,169242,13
4338,169248,4
4339,169248,7
2509,169262,1
2511,169262,15
2510,169262,19
5470,169263,2
5472,169263,15
5471,169263,19
3465,169347,1
887,169348,15
8184,169349,15
17279,169501,6
17278,169501,11
17280,169501,15
17419,169506,1
17420,169506,5
16523,169508,5
16524,169508,7
14721,169523,18
14722,169523,19
14928,169528,5
4694,169537,1
4695,169537,5
13895,169551,1
13896,169551,2
13897,169551,19
13478,169552,1
13479,169552,19
19081,169558,18
4045,169561,1
17077,169573,1
11117,169574,5
15183,169577,5
5262,169599,6
5263,169599,15
12521,169614,1
14623,169620,15
14621,169620,18
14622,169620,19
2045,169631,5
90,169635,1
91,169635,4
93,169635,7
92,169635,13
1026,169636,16
1027,169636,19
428,169637,1
430,169637,6
429,169637,12
12303,169642,12
12304,169642,15
10027,169643,2
10028,169643,11
10029,169643,12
10030,169643,15
17605,169645,7
19492,169646,11
9410,169647,1
9411,169647,12
12714,169648,1
12715,169648,19
11397,169649,6
11396,169649,11
11398,169649,15
11395,169649,18
9107,169650,7
9106,169650,18
431,169665,1
432,169665,18
433,169665,19
11830,169666,2
11832,169666,4
11831,169666,19
15777,169667,1
15778,169667,2
15779,169667,11
18563,169668,11
9779,169687,1
9780,169687,19
7800,169688,11
7801,169688,19
9101,169817,1
9102,169817,4
9103,169817,5
14801,169850,15
7443,169899,1
8221,169925,1
14230,170014,4
14231,170014,7
1626,170070,10
8587,170139,15
8585,170139,18
8586,170139,19
17924,170205,1
17925,170205,19
11554,170206,1
11555,170206,5
7313,170236,4
7314,170236,13
14706,170242,7
14705,170242,16
12843,170267,1
2063,170286,1
8952,170289,10
13914,170290,1
4280,170310,1
12670,170311,1
1115,170396,1
1116,170396,4
2038,170427,1
2039,170427,15
14642,170435,7
13324,170447,4
5149,170456,1
5150,170456,5
15047,170459,1
15050,170459,7
15048,170459,18
15049,170459,19
9039,170496,15
7184,170581,4
12142,170612,5
7890,170642,7
7889,170642,16
14673,170644,5
13550,170646,5
13008,170647,5
8856,170653,5
11815,170663,5
11648,170664,2
11647,170664,16
11649,170664,19
15424,170677,5
15241,170685,5
14011,170686,18
14012,170686,19
17188,170697,18
17189,170697,19
18807,170698,11
14684,170708,1
10194,170806,1
10195,170806,19
7060,170824,5
6442,170827,4
6443,170827,7
7793,170841,1
7794,170841,15
7764,170859,2
7765,170859,5
4054,170860,7
4053,170860,13
2267,170864,1
2268,170864,5
2269,170864,13
263,170874,1
493,170879,4
1305,170888,1
1307,170888,14
1306,170888,19
9081,170889,2
9082,170889,19
8791,170953,6
8792,170953,15
8033,170954,19
5178,171018,5
17408,171090,1
17409,171090,7
8564,171334,4
12116,171336,7
13979,171401,15
1001,171402,4
1002,171402,5
1000,171402,11
13647,171403,15
14110,171404,1
14112,171404,14
14111,171404,19
9473,171406,6
9471,171406,18
9472,171406,19
18398,171407,15
11792,171408,1
11793,171408,7
11791,171408,16
10912,171409,10
10913,171409,11
13913,171413,10
12993,171414,10
1449,171415,10
14153,171434,15
14335,171439,6
14334,171439,11
14336,171439,15
13520,171440,15
11400,171441,6
11399,171441,11
11401,171441,15
13241,171446,1
13242,171446,2
1234,171449,5
6375,171452,7
6374,171452,13
6373,171452,16
1220,171455,7
1219,171455,18
7029,171458,5
7028,171458,18
38,171465,7
37,171465,19
1100,171466,13
1099,171466,19
10532,171467,1
10533,171467,5
12346,171468,1
12347,171468,5
12348,171468,14
15661,171469,1
15662,171469,3
15660,171469,16
5148,171470,1
1290,171472,11
1291,171472,12
7922,171474,4
7923,171474,7
2292,171475,1
2294,171475,7
2293,171475,18
7910,171479,7
7909,171479,19
8811,171482,7
8810,171482,16
1818,171490,1
18311,171493,1
18312,171493,11
7750,171499,6
7751,171499,7
7749,171499,19
9967,171518,1
9968,171518,7
9969,171518,13
9970,171518,16
9971,171518,19
6315,171528,1
6316,171528,14
4792,171529,1
4794,171529,7
4793,171529,19
13969,171531,7
2820,171533,1
13617,171536,11
12570,171538,1
12571,171538,19
1554,171539,1
9040,171541,4
6070,171544,18
16905,171545,18
16906,171545,19
1309,171576,7
1308,171576,16
11159,171580,7
11158,171580,16
15918,171658,1
15919,171658,13
1351,171725,12
1352,171725,15
1350,171725,19
8898,171727,15
13482,171733,4
13483,171733,7
9486,171736,18
9487,171736,19
